case,nu_prev,s,alpha,stable,mp_reference,abs_error
225,-99.8326714265351,-709.754839715796,8.256515638133973e-21,-99.8326714265351,-99.8326714265351000676673720591,3.6309351608493316e-64
226,9999.849611857919,1999.9170130029488,4.7848456590693794e-11,1999.9170130029488,1999.9170130029488063883036375,0.0
227,10000.23543979022,710.0436106819104,1.92404048079436e+21,710.0436106819106,710.043610681910422499640844762,2.2737367544323206e-13
228,-99.8383524097443,1000.1130715337874,21.318191170562223,903.3342798778355,903.334279877835409170405671943,4.714787452201151e-14
229,709.8748592051876,1000.2358389923908,5.715211374194361e-22,1000.2358389923907,1000.23583899239076799858594313,1.1368683772161603e-13
230,0.02098979694356151,-100.15067781054681,1.1376138471141523e-13,0.020989796943445337,0.0209897969434453372612892429629,1.816543364160418e-20
231,1999.844484455465,999.9406843513207,14651204904324.496,999.9406843513207,999.940684351320669520646333694,2.1590421387736112e-78
232,2000.246036289972,-10000.14452252905,1.9795590509310277e-13,29.250732090567908,29.2507320905678085168408111689,9.950012398203637e-14
233,999.9463624648782,1000.1419746482109,2.6437879205411444e+16,1000.1419746482106,1000.14197464821086214215029031,2.2737367544323206e-13
234,-1000.0052490623681,-999.8018366421071,0.06560779669142926,-1000.0052490623681,-1000.00524906236807964887702838,0.0
235,-100.17355569618807,-9999.979609564347,13432.847376052006,-100.17355569618807,-100.173555696188074648489418905,4.200931585250667e-40
236,-99.8609330933931,99.99335816797519,3.27693408580184e-06,-12.49617722805705,-12.4961772280570481657642466123,1.8357886057240627e-15
237,-0.1804149144692313,-1999.9779229498183,20029.364275516786,-9.90501448566645,-9.90501448566645123565069650185,6.39082485461857e-16
238,709.8210757441119,-99.77834336431096,6.59854628103576e-11,23.441586658612096,23.4415866586121452825986144316,4.9720905191935295e-14
239,-1999.85859929445,100.24262325325181,6.99936092183068e+18,-1856.2236255192993,-1856.22362551929916212183593098,1.136438252192394e-13
240,-999.9664682400712,-1999.904456440882,1.7724863838875522e-12,-999.9664682400712,-999.966468240071208128938451409,0.0
241,-10000.01264299308,0.03875606760270478,2.9653458022248985e+19,-9955.137776504873,-9955.13777650487274703512140126,7.086025379090458e-14
242,100.22248431300346,1000.0194770725442,1.179173027786005e+18,1000.0194770725442,1000.01947707254419128730660304,2.525518554747561e-62
243,-9999.94025964757,99.83698764063139,4.060017563429933e-08,-9917.122765451319,-9917.1227654513189264596159593,2.9842133624710144e-13
244,-99.95634645795873,1999.9957825436327,2911479172590977.5,1935.6468737393564,1935.64687373935623068029690112,1.2082671583121046e-13
245,999.829158636518,-9999.897967770634,7.796661829292353e+17,-41.19764225238521,-41.1976422523852222250322242972,1.4285663085967e-14
246,10000.050481726023,9999.916575491116,4245601908390905.5,9999.916575491114,9999.91657549111550906673073769,1.8189894035458565e-12
247,-10000.000863499803,2000.1604282552173,0.0001276573365196207,-8008.8065961868,-8008.80659618679981361362568325,1.615540631789566e-13
248,-1999.9453169147728,9999.869759505922,0.4859066122620132,7999.2027037617645,7999.20270376176385163175368356,6.448166961069188e-13
249,-9999.796818070323,99.95707125371732,1.2625739748880676e-20,-9945.658296202066,-9945.65829620206487506994458345,8.099955186018576e-13
250,-99.8287857195897,710.1099046505071,2.630361758703426e-21,562.8939533656106,562.893953365610698883252270837,7.111288658933751e-14
251,-2000.0769830592483,1999.9640174463048,2938.6606202339262,7.872743572236004,7.87274357223604146156045127474,3.7277909503167505e-14
252,709.8210195350038,-99.98698828813939,8740464.657374552,-15.983473910677844,-15.9834739106778692529057783033,2.4965485620960153e-14
253,-0.02964002876820343,-710.1616767229131,7.773714765016265e-21,-0.02964002876820343,-0.0296400287682034302503247232104,7.546682872631533e-21
254,-100.21451236827214,-1999.8262670674842,1.547683743722147e-14,-100.21451236827214,-100.214512368272139042346680071,4.645928189618912e-58
255,-999.830177773572,709.9772204026756,0.0007186740778404834,-297.0910599731591,-297.091059973159108334981375646,3.190001380191344e-14
256,710.0981311098953,-1999.8473499377792,5.749598911087478e-08,16.67155064616952,16.6715506461695532776096573189,3.19628773925915e-14
257,9999.7730005858,0.05469564106534752,9.256981145539528e-16,34.61598350260101,34.615983502600436949320495092,5.744740735888847e-13
258,-99.87946747325323,-1000.0420914103959,0.000568084626940192,-99.87946747325323,-99.8794674732532286043351632543,2.3840285819819247e-47
259,10000.131758365984,709.9250930282335,3.43382092274803e-09,709.9250930282342,709.925093028233504810486920178,6.821210263296962e-13
260,10000.050291223582,-1000.0921085816263,8.193089000852621e+18,-43.549822668030174,-43.5498226680293356840999550419,8.384157402687473e-13
261,-10000.025206324852,-1000.217134947701,2.1278894365403952e-13,-10000.025206324852,-10000.0252063248517515603452921,0.0
262,-10000.18238704453,-100.19508737118743,116893019817979.81,-10000.18238704453,-10000.1823870445296051912009716,3.577791428218997e-30
263,709.7947287862931,-9999.847370335388,1.9835614713340466,-0.6848939518376937,-0.6848939518376506452032458749,4.3103326754573326e-14
264,-100.02600096132481,-9999.985578359752,2.4568726664491098e-18,-100.02600096132481,-100.0260009613248115556416451,8.905173480534669e-62
265,1000.2489000598481,-710.1007048253746,1410431687974897.0,-34.88267221412718,-34.8826722141271616332867746957,2.1363603267281434e-14
266,-100.21614923731153,709.9205972265041,10936812394385.588,639.7276034880297,639.727603488029650678443176268,2.1329098927260944e-14
267,999.7757699379539,1000.0154056947912,5.3562482893779016e+16,1000.0154056947913,1000.0154056947911840325105004,1.1368683772161603e-13
268,10000.087132243654,710.1445440098792,3.1009076451238937e-12,710.1445440098778,710.144544009879155055386945605,1.3642420526593924e-12
269,0.23368275467112182,-99.7795450805101,63.9432913755377,-4.170300534975497,-4.17030053497549707275037136146,1.6386546477310015e-16
270,1999.7582437455094,-99.87903108934896,345125523.201871,-19.65941874419127,-19.6594187441913384143045143438,6.752517223071577e-14
271,10000.142519574512,100.1256915438061,0.0018714483451871264,100.12569154380617,100.125691543806098593449860346,7.105427357601002e-14
272,1000.0352036527696,-1999.8095292001499,104437743685592.9,-32.27961225559659,-32.2796122555965112194253581928,7.820132211936845e-14
273,-2000.0320521087522,-100.03745007231265,32950073.499817353,-2000.0320521087522,-2000.03205210875216835120227188,1.1807116206238633e-36
274,-1000.2156420376372,1999.7681037772104,4.627869229712774e-08,982.6638775482248,982.663877548224810767305649938,2.1258574809757698e-14
275,-99.85146230920864,999.8880706624562,25086.811403819684,910.1667058981956,910.166705898195514803647953734,5.855066659329838e-14
276,-1000.0600584579526,-10000.01742698491,2.712728821165631e+16,-1000.0600584579526,-1000.06005845795255027042003348,0.0
277,1000.2301621426292,-1999.9042560714759,2917522.122762085,-14.88624522589464,-14.8862452258945908052382503354,4.969291608066328e-14
278,-710.0389129929179,710.0415239007671,1.0482719889565462e+17,39.19370057242145,39.1937005724214557615646377927,7.0925175429111965e-15
279,709.8993257517482,0.15876521444592828,1.1473525629787102e-19,43.611659597610924,43.6116595976108670152833871155,5.6795578617641394e-14
280,-99.90294916504331,-1999.7510712694552,752154.30385003,-99.90294916504331,-99.9029491650433101312955841422,3.0832404617944107e-38
281,710.1220572459467,9999.882844937474,2.682698810833178e-05,9999.882844937474,9999.88284493747414671815931797,0.0
282,-710.2148064203163,1000.1615533377875,10237515212.136274,312.99607168951866,312.996071689518611762650489291,4.6114110209564235e-14
283,-999.859286706004,-1999.9115738475853,220607.561393669,-999.859286706004,-999.859286706004013467463664711,0.0
284,-10000.203414126674,9999.955221164142,2.8796503986941443e-12,-26.821545181022884,-26.8215451810231897450251284034,3.055372474494369e-13
285,0.0998551507254844,-710.1375265902095,88182271592001.3,-32.11042705637936,-32.1104270563793607650472013527,3.0852310347152138e-15
286,1000.0796837034512,-9999.774272422594,3.446258135791193e-09,19.485976792826932,19.4859767928269320893421980779,2.0195192400711393e-17
287,-1000.0113310178496,10000.049691451499,6.501748295044142e-07,8985.792335891896,8985.79233589189531275970872414,7.602482474230557e-13
288,999.9062266993428,-99.93461225121044,5.215338140638786e-21,46.70268302651675,46.7026830265168086550851016313,5.680319859078232e-14
289,100.04031357526179,2000.0748048545804,109863.62035890081,2000.0748048545804,2000.07480485458040675439406186,3.252295064456768e-49
290,-100.10291414927534,-999.7757671813852,17.62887741608441,-100.10291414927534,-100.102914149275335375932627358,5.916725490205098e-43
291,-1000.227003939868,-9999.877439558626,5.613734880543505e+16,-1000.227003939868,-1000.2270039398680410158704035,0.0
292,9999.810636899114,710.0386887181187,1.4755278429466452e-19,710.0386887181176,710.038688718118692122516222298,1.1368683772161603e-12
293,0.2144724527617664,-0.2089993442404845,0.0002892004373756589,0.21434876595695335,0.214348765956953350291835894768,3.735389745360784e-18
294,-0.09562512266163203,1999.963337699384,0.05634644307874859,1996.941536521738,1996.94153652173813875616162259,9.472624498594224e-14
295,-99.99738306990027,1999.9577066815045,4.218291456607894,1901.3997537895686,1901.39975378956857371158357345,7.544222362703693e-14
296,999.8603813416017,2000.096631445577,116266835515186.97,2000.096631445577,2000.09663144557703162718098611,2.1590421387736112e-78
297,-10000.236719581586,1000.083319446485,13141720558.75981,-8976.854342353125,-8976.85434235312512646292184641,5.329619426016979e-13
298,2000.0726405577216,-1000.136436244668,9.838315020661213e-14,29.949906843253075,29.9499068432530144273296867714,6.04122650871768e-14
299,1000.1238353301646,-100.02348099023482,0.0012676731026144718,6.670572261713801,6.67057226171374744180957101348,5.335723381243584e-14
300,2000.133987528889,100.11216968030617,1.3010009204940087e-06,100.11216968030635,100.112169680306166696936998051,1.8474111129762605e-13
301,-709.9621551177186,0.1425498306074291,26.730641805698426,-706.501869729613,-706.501869729612987922484317876,2.486664176181686e-14
302,-709.8427379918434,-0.23464796915204855,9.736957850895828e-11,-709.8427379917664,-709.842737991766359744287459268,3.866451197295053e-14
303,2000.105229455039,10000.129475027195,417873413675.39386,10000.129475027195,10000.1294750271954399067908525,0.0
304,100.17223401412217,-1000.1361416555662,9.35838179180773e+18,-43.682804063945284,-43.6828040639452766798764261453,7.021410399671806e-15
305,710.1976497258719,999.8768330085643,9.922157213125682e-09,999.8768330085643,999.876833008564290139474906027,1.0795210693868056e-78
306,100.11054955263637,710.2190974986296,1.2818361953211621e+19,710.2190974986296,710.219097498629594156227540225,2.5984132272979414e-63
307,1999.9432289538536,9999.802408655054,1.143424150306273e-12,9999.802408655056,9999.8024086550540232565253973,1.8189894035458565e-12
308,709.8822242822228,1000.1398580397824,194355128783453.72,1000.1398580397824,1000.13985803978243893652688712,1.0795210693868056e-78
309,-10000.111438230751,-1000.1730605635887,5.2508430827202905e-05,-10000.111438230751,-10000.1114382307514460990205407,0.0
310,-0.0964524439274212,9999.982349287418,25609.621533810056,9999.982306286645,9999.98230628664505160896512347,2.739902731530165e-13
311,-1999.828101466577,-999.9558213282664,14374.503923592862,-1999.828101466577,-1999.82810146657698169292416424,0.0
312,0.1253838540785207,-709.901425593741,9.464133659688865e-06,0.12537312575030898,0.1253731257503089817100553891,1.829171980774005e-18
313,-100.09551254238696,0.019754858551826127,3.448396600343742e-14,-100.09551254238693,-100.095512542386920884396505979,6.750255732360005e-15
314,-99.82403881654278,-100.01635974751404,442693.2231056173,-99.82403881654278,-99.8240388165427816602459643036,3.4356376195909175e-39
315,709.9972800053869,-999.9792780957706,7.052046963507298e-06,11.862192633849645,11.8621926338496770323364711406,3.1969753903806404e-14
316,-999.8850517003328,-100.14443937942846,4661.173612839501,-999.8850517003328,-999.885051700332837754103820771,1.5007828680509727e-40
317,709.8862872899166,-0.10068694402834294,3.919638323540506e+19,-0.10068694402832534,-0.100686944028342939521743033342,1.7597006725196055e-14
318,710.1851183378034,-9999.89270994204,27946437745935.957,-30.961310856456635,-30.961310856456680847819782543,4.623745230932814e-14
319,-999.8166294973513,99.9616822291549,6.308493818321864e-06,-911.8285608756721,-911.828560875672161910450793168,5.1568612232169664e-14
320,2000.127698796549,100.17522243986305,1.9325059151515827e-19,100.17522243986309,100.175222439863048862207506479,4.263256414544445e-14
321,999.9699560863513,999.9884492522624,90.42303140642268,999.9884492522626,999.988449252262398658785969019,2.2737367544323206e-13
322,-100.08889272589585,709.8387102964994,1415307.1199413668,623.9126746820068,623.912674682006892683570072738,8.344883451679109e-14
323,-10000.114245696739,-99.92823108543072,2694424906959.858,-10000.114245696739,-10000.1142456967390899080783129,1.0769281709485193e-31
324,9999.933285316285,-709.96739178289,2.3030299188640707e+19,-44.583342378897214,-44.5833423788976829751016910397,4.688995512540662e-13
325,0.1160926918976542,1999.9203402307783,3067273.952147387,1999.9203399404903,1999.92033994049035105707054134,5.717300274516979e-14
326,-1000.0256233352179,2000.1628724126183,15770369808.161781,1023.6186477651522,1023.61864776515216847475164242,4.9723884904309294e-14
327,0.10341246751460026,-99.98289007205435,725381845929.6997,-27.309964037193936,-27.3099640371939354874476485759,3.4997438333333446e-16
328,999.9708865430895,9999.885732756275,3.355499431949138e-16,9999.885732756275,9999.88573275627459224779158831,0.0
329,100.09003805552466,10000.097420623035,9717205.22174045,10000.097420623035,10000.0974206230348499957472086,3.4987056321403995e-51
330,-9999.816861816185,999.9747346545103,58484991837928.46,-8968.142335874203,-8968.14233587420224585941566663,8.810181306437935e-13
331,-1000.00328175021,2000.0345264582554,5.270842015819137e-05,990.1805093681634,990.180509368163470208729111952,9.949950311089788e-14
332,10000.142589811136,-10000.173171251276,3.166641519049787e-20,44.8990302913262,44.8990302913267598360047033994,5.613419428757398e-13
333,10000.065697198617,99.78187233850323,1.3268503004319622e-10,99.7818723385044,99.7818723385032342321210308,1.1652900866465643e-12
334,999.7644905091595,2000.0446905464494,2.179743891049875e+16,2000.0446905464494,2000.04469054644937386910896748,2.1590421387736112e-78
335,-9999.78396132218,0.1032026346981269,79.17102296235554,-9995.297820379108,-9995.29782037910755734712495047,5.313259674744015e-13
336,10000.021999207804,0.24628797945222203,4.49580936514668e-17,37.64080087019647,37.640800870196841310045934375,3.6950436166590047e-13
337,-10000.228904860605,0.014277972333081923,2.949194243774457e-16,-10000.228904860605,-10000.2289048606053253670957684,2.9916048055215227e-16
338,100.18048555274981,710.0334055034106,8.04253018168612e-12,710.0334055034106,710.03340550341056314209708944,3.861670643675085e-33
339,-9999.75200168685,-710.2298163149825,3.022361301857857e-21,-9999.75200168685,-9999.75200168684932577889412642,0.0
340,1999.7925318956156,-710.125599902046,1.3643304456173628,-0.31066379226331264,-0.310663792263343742116014120036,3.109848930930799e-14
341,1000.0212969658779,-10000.061675146737,3.909764342660963e-05,10.149448363208535,10.1494483632084797945448648813,5.5034482620221093e-14
342,-10000.049270642943,-9999.991726395197,3.9478094424012125,-10000.049270642943,-10000.0492706429431564174592495,0.0
343,-99.96023247892492,-2000.1611561087614,1.257130510838193e+19,-99.96023247892492,-99.9602324789249223613296640315,4.866346081779876e-25
344,-10000.164212631435,-1999.7654412510963,1.8643815963200635e+18,-10000.164212631435,-10000.1642126314345659920945764,0.0
345,-100.07777091346188,-710.0143157158342,26505502014687.086,-100.07777091346188,-100.077770913461876034489250742,9.122468350369708e-31
346,1999.9568825092974,1999.9409840879073,1.5969452575441848e-21,1999.9409840879073,1999.94098408790728171879891306,2.1590421387736112e-78
347,-99.79812736262222,1000.1717696763471,1.4648527841394236e+16,937.5967585504073,937.596758550407322785604694251,2.126050233342855e-14
348,-99.81631397145547,710.0965891066244,0.00019074828875124353,601.7157192761691,601.715719276169028927362625009,9.596875160142205e-14
349,-999.8652458899536,-999.8413759281907,10631526.294634733,-999.8652458899536,-999.865245889953598634747322649,0.0
350,0.2184074570887028,1000.1620796955573,3442080.6064409195,1000.1620794620363,1000.16207946203637941931189293,4.8140516050852245e-14
351,-999.904870557673,-999.9390834837758,1070068253.1596296,-999.904870557673,-999.904870557673007169796619564,0.0
352,-100.23261774115568,-100.0389173828137,2.0313653309459733e-05,-100.23261774115568,-100.232617741155678459108457901,1.2799290576144411e-49
353,-1999.8649894430812,-709.7930395860503,4.216412512550938e-17,-1999.8649894430812,-1999.8649894430811855272622779,0.0
354,1000.1362088417023,-999.9410181176918,2.207701249805309,-0.7919518157302718,-0.791951815730296232360660218509,2.4385955429755956e-14
355,709.8703385165138,999.847473709858,43444472.66919118,999.8474737098581,999.847473709858036272635217756,1.1368683772161603e-13
356,-100.0570138582681,-100.07457850512291,1059372.9207046772,-100.0570138582681,-100.057013858268106787363649346,6.481428937997051e-40
357,-99.89058819104046,710.1625468740821,33286006774529.28,641.4081168906596,641.408116890659549411249550687,3.5485389438761746e-14
358,709.9944244700496,-9999.996813356129,4.3071891688483275,-1.4602855263631227,-1.46028552636316982046350585103,4.712149616079211e-14
359,999.989739530836,-710.0164597586693,6052227960752633.0,-36.339202857138844,-36.3392028571387512360611805282,9.244699907809877e-14
360,1000.0434124771419,1999.965689640711,2.454145096185739e-21,1999.9656896407107,1999.96568964071093432721681893,2.2737367544323206e-13
361,9999.858997554333,100.124668778368,1.3016862121626014e-09,100.1246687783696,100.124668778368004495860077441,1.5916157281026244e-12
362,-709.8530797652514,-2000.1716324448576,7.225898277398579e+19,-709.8530797652514,-709.853079765251436583639588207,0.0
363,0.13164770385972524,1000.1375808467392,1.1894488788082816e-20,954.3910167635131,954.391016763513112702380718452,5.267534257632316e-15
364,-2000.2103576131642,-999.7643432962462,10910229913405.355,-2000.2103576131642,-2000.2103576131642057589488104,0.0
365,10000.013871032574,-1999.8010278039624,2.952650700568591e-19,42.66641345741664,42.6664134574172280846163993905,5.898183212047646e-13
366,100.07545120239925,10000.040590426848,1.3167582647960526e+16,10000.040590426848,10000.0405904268482117913663387,2.619857778577805e-60
367,-0.20848388217617098,-100.13214718548093,3.5009320567398606e-15,-0.2084838821761738,-0.208483882176173818058874571106,1.103736148641376e-17
368,9999.968634570223,9999.970753795671,2.0819545190652935e-15,9999.970753795671,9999.97075379567104391753673553,0.0
369,710.0532701944277,99.9034352999809,210.43724039233211,99.90343529998086,99.9034352999808987760843592696,4.263256414560601e-14
370,-9999.91396987314,-999.9383602659179,1.2288305730747385e-14,-9999.91396987314,-9999.91396987313964928034693003,0.0
371,99.93457206274661,-9999.89611604406,3.534806530213349e-05,10.250266896903483,10.2502668969034812137356857609,1.7023234613400319e-15
372,-1999.8056323275684,100.02796819954251,3.2170347282490784e-16,-1935.4505655725038,-1935.45056557250385509748075454,3.553056221751725e-14
373,-1000.013492877998,99.9130426231356,2.7810454798891227e-22,-949.7344953718236,-949.734495371823648188399239308,7.080632350272651e-15
374,-100.00860564478172,-1000.0861133230974,3.003053277603168e-18,-100.00860564478172,-100.008605644781724208769446705,1.1075860132612206e-61
375,-2000.1533175876195,100.12849973561735,5.51741864683117e-19,-1942.0660245044196,-1942.06602450441970113955755544,9.941344466817469e-14
376,-2000.0463315671088,-99.75404689255382,2.635428542142372e-08,-2000.0463315671088,-2000.04633156710883667983580381,1.2537736324762202e-51
377,709.7796476665244,9999.982889062936,3.3835030518596764e-17,9999.982889062936,9999.98288906293601030483841896,0.0
378,-2000.1386885515508,-9999.869689484078,5.750583135869963e-10,-2000.1386885515508,-2000.1386885515507856325712055,0.0
379,-1000.042385578744,710.1936429095671,5.5280054222006826e+20,-242.0872137419699,-242.087213741969890213643682031,3.418188246951462e-17
380,710.2347100153876,999.9991108838819,1.7393976590220354e+19,999.9991108838817,999.99911088388194002618547529,2.2737367544323206e-13
381,0.1729262492532811,-1000.0676953250133,1.973518316672124e+18,-42.12634957128398,-42.12634957128398130852441729,3.173194319894316e-17
382,-10000.177220419948,-1999.7516348394752,6.534603204088759e-22,-10000.177220419948,-10000.1772204199478437658399343,0.0
383,-9999.841439273647,9999.969585071842,156920991214.27026,25.907154073147467,25.9071540731481598635680855324,6.928752653182556e-13
384,-709.7866653147029,9999.758702466324,4.218068540396432e-16,9254.570052995143,9254.57005299514263898390958797,1.2077134420383594e-13
385,2000.0319763714886,-999.8866170218129,518777995034096.9,-33.88249715234815,-33.8824971523481153770240008723,3.54713870227445e-14
386,1000.2133441483832,-1000.1845200481596,10951.741959143299,-9.301253805619126,-9.30125380561906930582152879177,5.6763537952542913e-14
387,-10000.043143819921,-1999.793177506673,0.0015103220105634164,-10000.043143819921,-10000.0431438199211697792634368,0.0
388,10000.113906500155,999.9701787183,0.2464707331926987,999.9701787183003,999.970178718299962383753154427,3.410605131648481e-13
389,-710.02002762354,-10000.020441939667,182.69331471573878,-710.02002762354,-710.020027623540045169647783041,0.0
390,2000.0847390726333,-99.86647469946436,0.016255375267425622,4.1193316392161705,4.11933163921618378767698940441,1.3272393978504389e-14
391,-1999.8021651985134,-999.7756540130135,530190263.3835018,-1999.8021651985134,-1999.80216519851342127367388457,0.0
392,100.03832757881813,1999.978319912436,1012084077204.4784,1999.9783199124363,1999.97831991243606353236827999,2.2737367544323206e-13
393,9999.751289509795,100.24303603818193,402164712.22315896,100.24303603818225,100.2430360381819269832703867,3.268496584496461e-13
394,9999.776403202135,-0.12910919718302244,7.837897150467707e+16,-0.12910919718342484,-0.129109197183022424897824877667,4.0241485210741146e-13
395,-0.0889209245885586,-710.1329376896057,3.885604588266069e-15,-0.08892092458856216,-0.088920924588562158050382783143,2.2955821409717875e-18
396,2000.1089428286846,2000.0558358761996,1010.0350423375291,2000.0558358761994,2000.05583587619958052528090775,2.2737367544323206e-13
397,-2000.1306077216072,-1000.2080798037748,1.555811470904934e+19,-2000.1306077216072,-2000.13060772160724809509702027,0.0
398,-709.8896898685056,-1999.8791129136687,5.124145942641006e-11,-709.8896898685056,-709.889689868505570302659180015,0.0
399,-0.22986335334107227,-1000.1256469991384,16924.14637987108,-9.736571015243891,-9.73657101524389095796328667538,1.6716052294023583e-16
